humanGene	macaqueGene	marmosetGene	mouseGene	humanOrthNum	macaqueOrthNum	marmosetOrthNum	 mouseOrthNum
SUMF1	SUMF1	SUMF1	Sumf1	1	1	1	1
SUMF2	ENSMFAG00000044932	SUMF2	Sumf2	1	1	1	1
SUMO1	SUMO1	SUMO1	Sumo1	1	1	1	1
SUN1	SUN1	SUN1	Sun1	1	1	1	1
SUN2	SUN2	SUN2	Sun2	1	1	1	1
SUN3	SUN3	SUN3	Sun3	1	1	1	1
SUN5	SUN5	SUN5	Sun5	1	1	1	1
SUOX	SUOX	SUOX	Suox	1	1	1	1
SUPT16H	SUPT16H	SUPT16H	Supt16	1	1	1	1
SUPT20H	SUPT20H	SUPT20H	Supt20	1	1	1	1
SUPT3H	SUPT3H	SUPT3H	Supt3	1	1	1	1
SUPT4H1	SUPT4H1	SUPT4H1	Supt4a	1	1	1	1
SUPT5H	SUPT5H	SUPT5H	Supt5	1	1	1	1
SUPT6H	SUPT6H	SUPT6H	Supt6	1	1	1	1
SUPT7L	SUPT7L	SUPT7L	Supt7l	1	1	1	1
SUPV3L1	SUPV3L1	SUPV3L1	Supv3l1	1	1	1	1
SURF6	ENSMFAG00000033030	SURF6	Surf6	1	1	1	1
SUSD1	SUSD1	SUSD1	Susd1	1	1	1	1
SUSD3	SUSD3	SUSD3	Susd3	1	1	1	1
SUSD4	SUSD4	SUSD4	Susd4	1	1	1	1
SUSD5	SUSD5	SUSD5	Susd5	1	1	1	1
SUSD6	SUSD6	SUSD6	Susd6	1	1	1	1
SUV39H1	SUV39H1	SUV39H1	Suv39h1	1	1	1	1
SUV39H2	SUV39H2	SUV39H2	Suv39h2	1	1	1	1
SUZ12	ENSMFAG00000040091	SUZ12	Suz12	1	1	1	1
SV2A	SV2A	SV2A	Sv2a	1	1	1	1
SV2B	SV2B	SV2B	Sv2b	1	1	1	1
SV2C	SV2C	SV2C	Sv2c	1	1	1	1
SVBP	SVBP	SVBP	Svbp	1	1	1	1
SVIL	SVIL	SVIL	Svil	1	1	1	1
SVIP	SVIP	SVIP	Svip	1	1	1	1
SVOP	SVOP	SVOP	Svop	1	1	1	1
SVOPL	SVOPL	SVOPL	Svopl	1	1	1	1
SWAP70	SWAP70	SWAP70	Swap70	1	1	1	1
SWSAP1	SWSAP1	SWSAP1	Swsap1	1	1	1	1
SWT1	SWT1	SWT1	Swt1	1	1	1	1
SYAP1	SYAP1	SYAP1	Syap1	1	1	1	1
SYBU	SYBU	SYBU	Sybu	1	1	1	1
SYCE1	SYCE1	SYCE1	Syce1	1	1	1	1
SYCE1L	SYCE1L	SYCE1L	Syce1l	1	1	1	1
SYCE2	SYCE2	SYCE2	Syce2	1	1	1	1
SYCE3	SYCE3	SYCE3	Syce3	1	1	1	1
SYCN	SYCN	SYCN	Sycn	1	1	1	1
SYCP1	SYCP1	SYCP1	Sycp1	1	1	1	1
SYCP2	SYCP2	ENSCJAG00000018836	Sycp2	1	1	1	1
SYCP2L	SYCP2L	SYCP2L	Sycp2l	1	1	1	1
SYCP3	SYCP3	SYCP3	Sycp3	1	1	1	1
SYDE1	SYDE1	SYDE1	Syde1	1	1	1	1
SYDE2	SYDE2	SYDE2	Syde2	1	1	1	1
SYF2	SYF2	SYF2	Syf2	1	1	1	1
SYK	SYK	SYK	Syk	1	1	1	1
SYMPK	ENSMFAG00000030093	SYMPK	Sympk	1	1	1	1
SYN1	SYN1	SYN1	Syn1	1	1	1	1
SYN2	SYN2	SYN2	Syn2	1	1	1	1
SYN3	SYN3	SYN3	Syn3	1	1	1	1
SYNC	SYNC	SYNC	Sync	1	1	1	1
SYNDIG1	SYNDIG1	SYNDIG1	Syndig1	1	1	1	1
SYNDIG1L	SYNDIG1L	SYNDIG1L	Syndig1l	1	1	1	1
SYNE1	SYNE1	SYNE1	Syne1	1	1	1	1
SYNE2	SYNE2	SYNE2	Syne2	1	1	1	1
SYNE3	SYNE3	SYNE3	Syne3	1	1	1	1
SYNE4	SYNE4	SYNE4	Syne4	1	1	1	1
SYNGAP1	SYNGAP1	SYNGAP1	Syngap1	1	1	1	1
SYNGR1	SYNGR1	SYNGR1	Syngr1	1	1	1	1
SYNGR4	SYNGR4	SYNGR4	Syngr4	1	1	1	1
SYNJ1	SYNJ1	SYNJ1	Synj1	1	1	1	1
SYNJ2	SYNJ2	SYNJ2	Synj2	1	1	1	1
SYNJ2BP	SYNJ2BP	SYNJ2BP	Synj2bp	1	1	1	1
SYNM	SYNM	SYNM	Synm	1	1	1	1
SYNPO	SYNPO	SYNPO	Synpo	1	1	1	1
SYNPO2	SYNPO2	SYNPO2	Synpo2	1	1	1	1
SYNPO2L	ENSMFAG00000044178	SYNPO2L	Synpo2l	1	1	1	1
SYNPR	SYNPR	SYNPR	Synpr	1	1	1	1
SYNRG	SYNRG	SYNRG	Synrg	1	1	1	1
SYP	SYP	SYP	Syp	1	1	1	1
SYPL2	SYPL2	SYPL2	Sypl2	1	1	1	1
SYT1	SYT1	SYT1	Syt1	1	1	1	1
SYT10	SYT10	SYT10	Syt10	1	1	1	1
SYT11	SYT11	SYT11	Syt11	1	1	1	1
SYT12	SYT12	SYT12	Syt12	1	1	1	1
SYT13	SYT13	SYT13	Syt13	1	1	1	1
SYT14	SYT14	SYT14	Syt14	1	1	1	1
SYT16	SYT16	SYT16	Syt16	1	1	1	1
SYT17	SYT17	SYT17	Syt17	1	1	1	1
SYT2	SYT2	SYT2	Syt2	1	1	1	1
SYT3	SYT3	SYT3	Syt3	1	1	1	1
SYT4	SYT4	SYT4	Syt4	1	1	1	1
SYT5	SYT5	SYT5	Syt5	1	1	1	1
SYT6	SYT6	SYT6	Syt6	1	1	1	1
SYT7	SYT7	SYT7	Syt7	1	1	1	1
SYT9	SYT9	SYT9	Syt9	1	1	1	1
SYTL1	SYTL1	SYTL1	Sytl1	1	1	1	1
SYTL2	ENSMFAG00000032887	ENSCJAG00000014359	Sytl2	1	1	1	1
SYTL3	SYTL3	SYTL3	Sytl3	1	1	1	1
SYTL4	SYTL4	SYTL4	Sytl4	1	1	1	1
SYTL5	SYTL5	SYTL5	Sytl5	1	1	1	1
SYVN1	SYVN1	SYVN1	Syvn1	1	1	1	1
T	T	T	T	1	1	1	1
TAAR1	TAAR1	TAAR1	Taar1	1	1	1	1
TAAR2	TAAR2	TAAR2	Taar2	1	1	1	1
TAAR5	TAAR5	TAAR5	Taar5	1	1	1	1
TAB1	TAB1	TAB1	Tab1	1	1	1	1
TAB2	TAB2	TAB2	Tab2	1	1	1	1
TAB3	TAB3	TAB3	Tab3	1	1	1	1
TAC1	TAC1	TAC1	Tac1	1	1	1	1
TAC3	TAC3	TAC3	Tac2	1	1	1	1
TACC1	TACC1	TACC1	Tacc1	1	1	1	1
TACC2	TACC2	TACC2	Tacc2	1	1	1	1
TACO1	TACO1	TACO1	Taco1	1	1	1	1
TACR1	TACR1	TACR1	Tacr1	1	1	1	1
TACR2	TACR2	TACR2	Tacr2	1	1	1	1
TACR3	TACR3	TACR3	Tacr3	1	1	1	1
TADA1	TADA1	TADA1	Tada1	1	1	1	1
TADA2A	TADA2A	TADA2A	Tada2a	1	1	1	1
TADA2B	TADA2B	TADA2B	Tada2b	1	1	1	1
TADA3	TADA3	TADA3	Tada3	1	1	1	1
TAF1	TAF1	ENSCJAG00000013390	Taf1	1	1	1	1
TAF12	TAF12	TAF12	Taf12	1	1	1	1
TAF13	TAF13	TAF13	Taf13	1	1	1	1
TAF1B	TAF1B	TAF1B	Taf1b	1	1	1	1
TAF1C	TAF1C	TAF1C	Taf1c	1	1	1	1
TAF1D	TAF1D	TAF1D	Taf1d	1	1	1	1
TAF2	TAF2	TAF2	Taf2	1	1	1	1
TAF3	TAF3	TAF3	Taf3	1	1	1	1
TAF4	TAF4	TAF4	Taf4	1	1	1	1
TAF4B	TAF4B	TAF4B	Taf4b	1	1	1	1
TAF5	TAF5	TAF5	Taf5	1	1	1	1
TAF5L	TAF5L	TAF5L	Taf5l	1	1	1	1
TAF6	TAF6	TAF6	Taf6	1	1	1	1
TAF6L	TAF6L	TAF6L	Taf6l	1	1	1	1
TAF8	TAF8	TAF8	Taf8	1	1	1	1
TAF9B	TAF9B	TAF9B	Taf9b	1	1	1	1
TAGLN	TAGLN	TAGLN	Tagln	1	1	1	1
TAGLN2	TAGLN2	TAGLN2	Tagln2	1	1	1	1
TAGLN3	TAGLN3	TAGLN3	Tagln3	1	1	1	1
TAL1	TAL1	TAL1	Tal1	1	1	1	1
TAL2	TAL2	TAL2	Tal2	1	1	1	1
TALDO1	TALDO1	TALDO1	Taldo1	1	1	1	1
TAMM41	TAMM41	TAMM41	Tamm41	1	1	1	1
TANC1	TANC1	TANC1	Tanc1	1	1	1	1
TANC2	TANC2	TANC2	Tanc2	1	1	1	1
TANGO2	TANGO2	TANGO2	Tango2	1	1	1	1
TANGO6	TANGO6	TANGO6	Tango6	1	1	1	1
TANK	TANK	TANK	Tank	1	1	1	1
TAOK1	TAOK1	TAOK1	Taok1	1	1	1	1
TAOK2	TAOK2	TAOK2	Taok2	1	1	1	1
TAOK3	TAOK3	TAOK3	Taok3	1	1	1	1
TAP1	TAP1	TAP1	Tap1	1	1	1	1
TAPBP	TAPBP	TAPBP	Tapbp	1	1	1	1
TAPBPL	TAPBPL	TAPBPL	Tapbpl	1	1	1	1
TAPT1	TAPT1	TAPT1	Tapt1	1	1	1	1
TARBP1	TARBP1	TARBP1	Tarbp1	1	1	1	1
TARBP2	TARBP2	TARBP2	Tarbp2	1	1	1	1
TARS	TARS	TARS	Tars	1	1	1	1
TARS2	TARS2	TARS2	Tars2	1	1	1	1
TARSL2	TARSL2	TARSL2	Tarsl2	1	1	1	1
TAS1R1	TAS1R1	TAS1R1	Tas1r1	1	1	1	1
TAS1R2	TAS1R2	TAS1R2	Tas1r2	1	1	1	1
TAS1R3	TAS1R3	TAS1R3	Tas1r3	1	1	1	1
TAS2R1	TAS2R1	TAS2R1	Tas2r119	1	1	1	1
TAS2R40	ENSMFAG00000030123	TAS2R40	Tas2r144	1	1	1	1
TASP1	TASP1	TASP1	Tasp1	1	1	1	1
TAT	TAT	TAT	Tat	1	1	1	1
TATDN1	TATDN1	TATDN1	Tatdn1	1	1	1	1
TATDN3	TATDN3	TATDN3	Tatdn3	1	1	1	1
TAX1BP1	TAX1BP1	TAX1BP1	Tax1bp1	1	1	1	1
TAX1BP3	TAX1BP3	TAX1BP3	Tax1bp3	1	1	1	1
TAZ	TAZ	TAZ	Taz	1	1	1	1
TBATA	TBATA	TBATA	Tbata	1	1	1	1
TBC1D1	TBC1D1	TBC1D1	Tbc1d1	1	1	1	1
TBC1D10A	TBC1D10A	ENSCJAG00000010347	Tbc1d10a	1	1	1	1
TBC1D10B	TBC1D10B	TBC1D10B	Tbc1d10b	1	1	1	1
TBC1D10C	TBC1D10C	TBC1D10C	Tbc1d10c	1	1	1	1
TBC1D12	TBC1D12	TBC1D12	Tbc1d12	1	1	1	1
TBC1D13	TBC1D13	TBC1D13	Tbc1d13	1	1	1	1
TBC1D14	TBC1D14	TBC1D14	Tbc1d14	1	1	1	1
TBC1D15	TBC1D15	TBC1D15	Tbc1d15	1	1	1	1
TBC1D16	TBC1D16	TBC1D16	Tbc1d16	1	1	1	1
TBC1D19	TBC1D19	TBC1D19	Tbc1d19	1	1	1	1
TBC1D2	TBC1D2	TBC1D2	Tbc1d2	1	1	1	1
TBC1D20	TBC1D20	TBC1D20	Tbc1d20	1	1	1	1
TBC1D21	TBC1D21	TBC1D21	Tbc1d21	1	1	1	1
TBC1D22A	TBC1D22A	TBC1D22A	Tbc1d22a	1	1	1	1
TBC1D22B	TBC1D22B	TBC1D22B	Tbc1d22b	1	1	1	1
TBC1D23	TBC1D23	TBC1D23	Tbc1d23	1	1	1	1
TBC1D24	TBC1D24	TBC1D24	Gm43796	1	1	1	1
TBC1D25	TBC1D25	TBC1D25	Tbc1d25	1	1	1	1
TBC1D2B	TBC1D2B	TBC1D2B	Tbc1d2b	1	1	1	1
TBC1D30	TBC1D30	TBC1D30	Tbc1d30	1	1	1	1
TBC1D31	TBC1D31	TBC1D31	Tbc1d31	1	1	1	1
TBC1D32	TBC1D32	TBC1D32	Tbc1d32	1	1	1	1
TBC1D4	TBC1D4	TBC1D4	Tbc1d4	1	1	1	1
TBC1D5	TBC1D5	TBC1D5	Tbc1d5	1	1	1	1
TBC1D7	TBC1D7	TBC1D7	Tbc1d7	1	1	1	1
TBC1D8	TBC1D8	TBC1D8	Tbc1d8	1	1	1	1
TBC1D8B	TBC1D8B	TBC1D8B	Tbc1d8b	1	1	1	1
TBC1D9	TBC1D9	TBC1D9	Tbc1d9	1	1	1	1
TBC1D9B	TBC1D9B	TBC1D9B	Tbc1d9b	1	1	1	1
TBCA	TBCA	ENSCJAG00000016933	Tbca	1	1	1	1
TBCCD1	TBCCD1	TBCCD1	Tbccd1	1	1	1	1
TBCD	TBCD	TBCD	Tbcd	1	1	1	1
TBCE	TBCE	TBCE	Tbce	1	1	1	1
TBCEL	ENSMFAG00000032553	TBCEL	Tbcel	1	1	1	1
TBCK	TBCK	TBCK	Tbck	1	1	1	1
TBK1	TBK1	TBK1	Tbk1	1	1	1	1
TBKBP1	TBKBP1	TBKBP1	Tbkbp1	1	1	1	1
TBL1X	TBL1X	TBL1X	Tbl1x	1	1	1	1
TBL1XR1	TBL1XR1	TBL1XR1	Tbl1xr1	1	1	1	1
TBL2	TBL2	TBL2	Tbl2	1	1	1	1
TBL3	TBL3	TBL3	Tbl3	1	1	1	1
TBP	TBP	TBP	Tbp	1	1	1	1
TBPL1	TBPL1	TBPL1	Tbpl1	1	1	1	1
TBPL2	TBPL2	TBPL2	Tbpl2	1	1	1	1
TBR1	TBR1	TBR1	Tbr1	1	1	1	1
TBRG1	TBRG1	TBRG1	Tbrg1	1	1	1	1
TBRG4	TBRG4	TBRG4	Tbrg4	1	1	1	1
TBX1	TBX1	TBX1	Tbx1	1	1	1	1
TBX15	TBX15	TBX15	Tbx15	1	1	1	1
TBX18	TBX18	TBX18	Tbx18	1	1	1	1
TBX19	TBX19	TBX19	Tbx19	1	1	1	1
TBX2	TBX2	TBX2	Tbx2	1	1	1	1
TBX20	TBX20	TBX20	Tbx20	1	1	1	1
TBX21	TBX21	TBX21	Tbx21	1	1	1	1
TBX22	TBX22	TBX22	Tbx22	1	1	1	1
TBX3	TBX3	TBX3	Tbx3	1	1	1	1
TBX4	TBX4	TBX4	Tbx4	1	1	1	1
TBX5	TBX5	TBX5	Tbx5	1	1	1	1
TBX6	TBX6	TBX6	Tbx6	1	1	1	1
TBXA2R	TBXA2R	TBXA2R	Tbxa2r	1	1	1	1
TBXAS1	TBXAS1	TBXAS1	Tbxas1	1	1	1	1
TC2N	TC2N	TC2N	Tc2n	1	1	1	1
TCAF1	TCAF1	TCAF1	Tcaf1	1	1	1	1
TCAIM	TCAIM	TCAIM	Tcaim	1	1	1	1
TCAP	TCAP	TCAP	Tcap	1	1	1	1
TCEA1	TCEA1	TCEA1	Tcea1	1	1	1	1
TCEA2	TCEA2	TCEA2	Tcea2	1	1	1	1
TCEA3	TCEA3	TCEA3	Tcea3	1	1	1	1
TCEAL1	TCEAL1	TCEAL1	Tceal1	1	1	1	1
TCEAL7	TCEAL7	TCEAL7	Tceal7	1	1	1	1
TCEAL9	TCEAL9	TCEAL9	Tceal9	1	1	1	1
TCEANC	TCEANC	TCEANC	Tceanc	1	1	1	1
TCEANC2	TCEANC2	TCEANC2	Tceanc2	1	1	1	1
TCERG1	TCERG1	TCERG1	Tcerg1	1	1	1	1
TCERG1L	TCERG1L	TCERG1L	Tcerg1l	1	1	1	1
TCF15	TCF15	TCF15	Tcf15	1	1	1	1
TCF19	TCF19	TCF19	Tcf19	1	1	1	1
TCF21	TCF21	TCF21	Tcf21	1	1	1	1
TCF23	TCF23	TCF23	Tcf23	1	1	1	1
TCF25	TCF25	TCF25	Tcf25	1	1	1	1
TCF3	TCF3	TCF3	Tcf3	1	1	1	1
TCF4	TCF4	TCF4	Tcf4	1	1	1	1
TCF7	TCF7	TCF7	Tcf7	1	1	1	1
TCF7L1	TCF7L1	ENSCJAG00000011025	Tcf7l1	1	1	1	1
TCF7L2	TCF7L2	TCF7L2	Tcf7l2	1	1	1	1
TCFL5	ENSMFAG00000002692	TCFL5	Tcfl5	1	1	1	1
TCHH	TCHH	ENSCJAG00000010012	Tchh	1	1	1	1
TCHHL1	TCHHL1	TCHHL1	Tchhl1	1	1	1	1
TCHP	ENSMFAG00000035910	TCHP	Tchp	1	1	1	1
TCIM	TCIM	TCIM	Tcim	1	1	1	1
TCIRG1	TCIRG1	TCIRG1	Tcirg1	1	1	1	1
TCL1A	TCL1A	TCL1A	Tcl1	1	1	1	1
TCN2	TCN2	TCN2	Tcn2	1	1	1	1
TCOF1	TCOF1	TCOF1	Tcof1	1	1	1	1
TCP11	TCP11	TCP11	Tcp11	1	1	1	1
TCP11L1	TCP11L1	TCP11L1	Tcp11l1	1	1	1	1
TCP11L2	TCP11L2	TCP11L2	Tcp11l2	1	1	1	1
TCTA	TCTA	TCTA	Tcta	1	1	1	1
TCTE1	TCTE1	ENSCJAG00000012297	Tcte1	1	1	1	1
TCTEX1D1	TCTEX1D1	TCTEX1D1	Tctex1d1	1	1	1	1
TCTN1	TCTN1	TCTN1	Tctn1	1	1	1	1
TCTN3	TCTN3	TCTN3	Tctn3	1	1	1	1
TDG	TDG	TDG	Tdg	1	1	1	1
TDGF1	TDGF1	TDGF1	Tdgf1	1	1	1	1
TDO2	TDO2	TDO2	Tdo2	1	1	1	1
TDP1	TDP1	TDP1	Tdp1	1	1	1	1
TDRD1	TDRD1	TDRD1	Tdrd1	1	1	1	1
TDRD12	ENSMFAG00000044756	ENSCJAG00000000763	Tdrd12	1	1	1	1
TDRD3	TDRD3	TDRD3	Tdrd3	1	1	1	1
TDRD5	TDRD5	TDRD5	Tdrd5	1	1	1	1
TDRD6	TDRD6	TDRD6	Tdrd6	1	1	1	1
TDRD7	TDRD7	TDRD7	Tdrd7	1	1	1	1
TDRD9	TDRD9	TDRD9	Tdrd9	1	1	1	1
TDRKH	TDRKH	TDRKH	Tdrkh	1	1	1	1
TDRP	TDRP	TDRP	Tdrp	1	1	1	1
TEAD1	TEAD1	TEAD1	Tead1	1	1	1	1
TEAD2	TEAD2	TEAD2	Tead2	1	1	1	1
TEAD3	TEAD3	TEAD3	Tead3	1	1	1	1
TEC	TEC	TEC	Tec	1	1	1	1
TECPR1	TECPR1	TECPR1	Tecpr1	1	1	1	1
TECPR2	TECPR2	TECPR2	Tecpr2	1	1	1	1
TECR	TECR	TECR	Tecr	1	1	1	1
TECRL	TECRL	TECRL	Tecrl	1	1	1	1
TECTA	TECTA	TECTA	Tecta	1	1	1	1
TECTB	TECTB	TECTB	Tectb	1	1	1	1
TEDC1	TEDC1	TEDC1	Tedc1	1	1	1	1
TEDC2	TEDC2	TEDC2	Tedc2	1	1	1	1
TEF	TEF	TEF	Tef	1	1	1	1
TEFM	TEFM	TEFM	Tefm	1	1	1	1
TEK	TEK	TEK	Tek	1	1	1	1
TEKT1	TEKT1	ENSCJAG00000017179	Tekt1	1	1	1	1
TEKT2	TEKT2	TEKT2	Tekt2	1	1	1	1
TEKT3	TEKT3	TEKT3	Tekt3	1	1	1	1
TEKT4	ENSMFAG00000045548	ENSCJAG00000018908	Tekt4	1	1	1	1
TEKT5	TEKT5	TEKT5	Tekt5	1	1	1	1
TELO2	TELO2	TELO2	Telo2	1	1	1	1
TENM1	TENM1	TENM1	Tenm1	1	1	1	1
TENM2	TENM2	TENM2	Tenm2	1	1	1	1
TENM3	TENM3	TENM3	Tenm3	1	1	1	1
TENM4	TENM4	TENM4	Tenm4	1	1	1	1
TEP1	TEP1	TEP1	Tep1	1	1	1	1
TEPP	TEPP	ENSCJAG00000011752	Tepp	1	1	1	1
TERB1	TERB1	TERB1	Terb1	1	1	1	1
TERB2	TERB2	TERB2	Terb2	1	1	1	1
TERF1	TERF1	TERF1	Terf1	1	1	1	1
TERF2	TERF2	TERF2	Terf2	1	1	1	1
TERF2IP	TERF2IP	TERF2IP	Terf2ip	1	1	1	1
TERT	TERT	TERT	Tert	1	1	1	1
TESK1	TESK1	TESK1	Tesk1	1	1	1	1
TESK2	TESK2	TESK2	Tesk2	1	1	1	1
TESMIN	TESMIN	TESMIN	Tesmin	1	1	1	1
TESPA1	TESPA1	TESPA1	Tespa1	1	1	1	1
TET1	TET1	TET1	Tet1	1	1	1	1
TET2	TET2	TET2	Tet2	1	1	1	1
TET3	TET3	TET3	Tet3	1	1	1	1
TEX10	TEX10	TEX10	Tex10	1	1	1	1
TEX101	ENSMFAG00000036434	TEX101	Tex101	1	1	1	1
TEX11	TEX11	TEX11	Tex11	1	1	1	1
TEX12	TEX12	TEX12	Tex12	1	1	1	1
TEX2	TEX2	TEX2	Tex2	1	1	1	1
TEX22	TEX22	TEX22	Tex22	1	1	1	1
TEX26	TEX26	TEX26	Tex26	1	1	1	1
TEX261	TEX261	ENSCJAG00000019392	Tex261	1	1	1	1
TEX264	TEX264	TEX264	Tex264	1	1	1	1
TEX29	TEX29	TEX29	Tex29	1	1	1	1
TEX30	TEX30	TEX30	Tex30	1	1	1	1
TEX33	TEX33	TEX33	Tex33	1	1	1	1
TEX35	TEX35	TEX35	Tex35	1	1	1	1
TEX36	TEX36	TEX36	Tex36	1	1	1	1
TEX37	TEX37	TEX37	Tex37	1	1	1	1
TEX38	TEX38	TEX38	Tex38	1	1	1	1
TEX43	TEX43	TEX43	Tex43	1	1	1	1
TEX45	ENSMFAG00000001714	TEX45	Tex45	1	1	1	1
TEX52	TEX52	TEX52	Tex52	1	1	1	1
TFAM	TFAM	TFAM	Tfam	1	1	1	1
TFAP2A	TFAP2A	TFAP2A	Tfap2a	1	1	1	1
TFAP2B	TFAP2B	TFAP2B	Tfap2b	1	1	1	1
TFAP2C	TFAP2C	TFAP2C	Tfap2c	1	1	1	1
TFAP2D	TFAP2D	TFAP2D	Tfap2d	1	1	1	1
TFAP2E	TFAP2E	TFAP2E	Tfap2e	1	1	1	1
TFAP4	TFAP4	TFAP4	Tfap4	1	1	1	1
TFB1M	TFB1M	TFB1M	Tfb1m	1	1	1	1
TFB2M	TFB2M	TFB2M	Tfb2m	1	1	1	1
TFCP2	TFCP2	TFCP2	Tfcp2	1	1	1	1
TFCP2L1	TFCP2L1	TFCP2L1	Tfcp2l1	1	1	1	1
TFDP2	TFDP2	TFDP2	Tfdp2	1	1	1	1
TFE3	TFE3	TFE3	Tfe3	1	1	1	1
TFEB	TFEB	TFEB	Tfeb	1	1	1	1
TFEC	TFEC	TFEC	Tfec	1	1	1	1
TFF1	TFF1	TFF1	Tff1	1	1	1	1
TFF2	TFF2	TFF2	Tff2	1	1	1	1
TFF3	TFF3	TFF3	Tff3	1	1	1	1
TFG	TFG	TFG	Tfg	1	1	1	1
TFIP11	TFIP11	TFIP11	Tfip11	1	1	1	1
TFPI	TFPI	ENSCJAG00000005816	Tfpi	1	1	1	1
TFPI2	TFPI2	TFPI2	Tfpi2	1	1	1	1
TFPT	TFPT	TFPT	Tfpt	1	1	1	1
TFR2	TFR2	TFR2	Tfr2	1	1	1	1
TFRC	TFRC	TFRC	Tfrc	1	1	1	1
TG	TG	TG	Tg	1	1	1	1
TGDS	TGDS	TGDS	Tgds	1	1	1	1
TGFA	TGFA	TGFA	Tgfa	1	1	1	1
TGFB1	TGFB1	TGFB1	Tgfb1	1	1	1	1
TGFB1I1	TGFB1I1	TGFB1I1	Tgfb1i1	1	1	1	1
TGFB2	TGFB2	TGFB2	Tgfb2	1	1	1	1
TGFB3	TGFB3	TGFB3	Tgfb3	1	1	1	1
TGFBI	TGFBI	TGFBI	Tgfbi	1	1	1	1
TGFBR1	TGFBR1	TGFBR1	Tgfbr1	1	1	1	1
TGFBR2	TGFBR2	TGFBR2	Tgfbr2	1	1	1	1
TGFBR3	TGFBR3	TGFBR3	Tgfbr3	1	1	1	1
TGFBRAP1	TGFBRAP1	TGFBRAP1	Tgfbrap1	1	1	1	1
TGIF1	TGIF1	TGIF1	Tgif1	1	1	1	1
TGM1	TGM1	TGM1	Tgm1	1	1	1	1
TGM2	TGM2	TGM2	Tgm2	1	1	1	1
TGM3	TGM3	TGM3	Tgm3	1	1	1	1
TGM5	TGM5	TGM5	Tgm5	1	1	1	1
TGM6	TGM6	TGM6	Tgm6	1	1	1	1
TGM7	TGM7	TGM7	Tgm7	1	1	1	1
TGOLN2	TGOLN2	TGOLN2	Tgoln1	1	1	1	1
TGS1	TGS1	TGS1	Tgs1	1	1	1	1
TH	TH	TH	Th	1	1	1	1
THADA	THADA	THADA	Thada	1	1	1	1
THAP1	THAP1	THAP1	Thap1	1	1	1	1
THAP11	THAP11	ENSCJAG00000033137	Thap11	1	1	1	1
THAP2	THAP2	THAP2	Thap2	1	1	1	1
THAP3	THAP3	THAP3	Thap3	1	1	1	1
THAP4	THAP4	THAP4	Thap4	1	1	1	1
THAP7	THAP7	THAP7	Thap7	1	1	1	1
THBS1	THBS1	THBS1	Thbs1	1	1	1	1
THBS2	THBS2	THBS2	Thbs2	1	1	1	1
THBS3	THBS3	THBS3	Thbs3	1	1	1	1
THBS4	THBS4	THBS4	Thbs4	1	1	1	1
THEG	THEG	ENSCJAG00000014505	Theg	1	1	1	1
THEM4	THEM4	THEM4	Them4	1	1	1	1
THEM5	THEM5	THEM5	Them5	1	1	1	1
THEM6	THEM6	THEM6	Them6	1	1	1	1
THEMIS	THEMIS	THEMIS	Themis	1	1	1	1
THEMIS2	THEMIS2	THEMIS2	Themis2	1	1	1	1
THG1L	THG1L	THG1L	Thg1l	1	1	1	1
THNSL2	THNSL2	THNSL2	Thnsl2	1	1	1	1
THOC1	THOC1	ENSCJAG00000032683	Thoc1	1	1	1	1
THOC5	THOC5	THOC5	Thoc5	1	1	1	1
THOC6	THOC6	THOC6	Thoc6	1	1	1	1
THOP1	THOP1	THOP1	Thop1	1	1	1	1
THRAP3	THRAP3	THRAP3	Thrap3	1	1	1	1
THRB	THRB	THRB	Thrb	1	1	1	1
THSD4	THSD4	THSD4	Thsd4	1	1	1	1
THSD7A	THSD7A	THSD7A	Thsd7a	1	1	1	1
THSD7B	THSD7B	THSD7B	Thsd7b	1	1	1	1
THTPA	THTPA	THTPA	Thtpa	1	1	1	1
THUMPD1	THUMPD1	THUMPD1	Thumpd1	1	1	1	1
THUMPD2	THUMPD2	THUMPD2	Thumpd2	1	1	1	1
THY1	THY1	THY1	Thy1	1	1	1	1
THYN1	THYN1	THYN1	Thyn1	1	1	1	1
TIA1	TIA1	TIA1	Tia1	1	1	1	1
TIAL1	TIAL1	TIAL1	Tial1	1	1	1	1
TIAM1	TIAM1	TIAM1	Tiam1	1	1	1	1
TIAM2	TIAM2	TIAM2	Tiam2	1	1	1	1
TICAM1	TICAM1	TICAM1	Ticam1	1	1	1	1
TICRR	TICRR	TICRR	Ticrr	1	1	1	1
TIE1	TIE1	TIE1	Tie1	1	1	1	1
TIFA	TIFA	TIFA	Tifa	1	1	1	1
TIGAR	TIGAR	TIGAR	Tigar	1	1	1	1
TIGD3	TIGD3	TIGD3	Tigd3	1	1	1	1
TIGD4	TIGD4	TIGD4	Tigd4	1	1	1	1
TIGIT	TIGIT	TIGIT	Tigit	1	1	1	1
TIMD4	TIMD4	TIMD4	Timd4	1	1	1	1
TIMELESS	TIMELESS	TIMELESS	Timeless	1	1	1	1
TIMM10	TIMM10	TIMM10	Timm10	1	1	1	1
TIMM13	TIMM13	TIMM13	Timm13	1	1	1	1
TIMM17A	TIMM17A	TIMM17A	Timm17a	1	1	1	1
TIMM17B	TIMM17B	TIMM17B	Timm17b	1	1	1	1
